name,lon,lat,x,y
2415578465,-73.9278641,40.7766992,-8229612.187046329,4979460.431435455
106089864,-73.9044062,40.7678283,-8227000.865563249,4978156.470833471
106089179,-73.9043034,40.76780520000001,-8226989.421919597,4978153.07552138
106089178,-73.90404579999998,40.7671157,-8226960.746018767,4978051.7311432315
61261108,-73.97833490000002,40.7945899,-8235230.57080226,4982090.769714854
61261104,-73.97673499999998,40.796025,-8235052.470748938,4982301.792637138
61261100,-73.9760545,40.7969408,-8234976.717835453,4982436.457966388
2568930082,-73.90033340000002,40.7033303,-8226547.483541148,4968680.941897982
1919595927,-74.0014475,40.7276134,-8237803.453665167,4972247.34214022
1919595924,-73.9855518,40.7219224,-8236033.952435365,4971411.401997587
1919595923,-73.9821853,40.7208969,-8235659.195369609,4971260.775857554
1919595921,-73.983851,40.72141660000001,-8235844.620245424,4971337.109458289
1919595917,-73.99840309999998,40.7261225,-8237464.552607397,4972028.339770629
1919595916,-73.99996170000001,40.7268923,-8237638.055165747,4972141.417180744
1919595914,-73.9879094,40.7226423,-8236296.399266859,4971517.142787392
1919595913,-74.0028423,40.7282399,-8237958.722090926,4972339.3718989715
1919595912,-73.9830338,40.72115220000001,-8235753.649957548,4971298.274278882
595245925,-73.9901567,40.7755821,-8236546.56755852,4979296.215923142
595245920,-73.9896525,40.7745584,-8236490.440271261,4979145.73278696
595245918,-73.9891917,40.7751774,-8236439.144249904,4979236.725047955
595245889,-73.9869925,40.7799782,-8236194.330425751,4979942.465704363
595245883,-73.9867723,40.779873,-8236169.817873877,4979927.0002525365
595245860,-73.989263,40.77602150000001,-8236447.081329595,4979360.80810654
595245843,-73.9870025,40.7807248,-8236195.4436206585,4980052.224072841
471775647,-73.86741459999998,40.8408494,-8222882.97948762,4988895.252250003
471775620,-73.8666015,40.841188,-8222792.465609658,4988945.075687989
2856760698,-73.86624559999998,40.8624331,-8222752.847002882,4992071.7039442435
588166450,-73.9739803,40.74622520000001,-8234745.81894765,4974981.693290215
61257626,-73.968055,40.809239700000006,-8234086.217568854,4984245.150144815
2807213606,-73.86213070000002,40.6844519,-8222294.77843022,4965909.215173162
106082442,-73.90523990000001,40.767768,-8227093.672622726,4978147.607748541
530754381,-73.9787939,40.85832070000001,-8235281.666448533,4991466.406316378
530754379,-73.9633555,40.8538238,-8233563.071621872,4990804.557754836
530754377,-73.9634199,40.8537043,-8233570.240597078,4990786.970495282
530754369,-73.96705240000001,40.8539291,-8233974.608647387,4990820.055173855
530754337,-73.9720149,40.85666550000001,-8234527.0316204475,4991222.7906622
530754330,-73.972584,40.8561575,-8234590.383542655,4991148.023424577
2807212500,-73.86474840000002,40.6836976,-8222586.17946127,4965798.485159512
2807212498,-73.86549409999998,40.6835007,-8222669.190405552,4965769.580765892
2807212495,-73.8663065,40.6832595,-8222759.6263598725,4965734.173367066
2807212491,-73.8671773,40.6829975,-8222856.5633724565,4965695.712739063
2523309601,-73.9136237,40.8920639,-8228026.952969638,4996434.125852195
2881922068,-74.03473659999999,40.7266741,-8241509.179326133,4972109.365228108
295609030,-74.0365446,40.7210156,-8241710.444965487,4971278.210475827
106078799,-73.9047824,40.767691,-8227042.743955688,4978136.2900564335
1365154716,-73.9760371,40.867175,-8234974.780876313,4992769.70333324
249208592,-73.972672,40.6583965,-8234600.179657848,4962085.050488486
106074992,-73.90414009999998,40.7678233,-8226971.243446749,4978155.735917332
2461962691,-73.9366105,40.7739064,-8230585.831840604,4979049.89048213
106074504,-73.8974162,40.7668402,-8226222.742322604,4978011.237780704
481201672,-73.9066114,40.8733775,-8227246.347304348,4993682.775939262
481201665,-73.9021057,40.88003079999999,-8226744.775074681,4994662.306098519
481201642,-73.9050333,40.8766691,-8227070.674015927,4994167.368488188
481201611,-73.9012765,40.880841,-8226652.468952914,4994781.594282722
481201604,-73.8984048,40.88429050000001,-8226332.792771202,4995289.490892211
481201588,-73.892208,40.8882023,-8225642.968150657,4995865.48754574
481201582,-73.88780440000002,40.8895392,-8225152.761640999,4996062.34844499
481201577,-73.8959653,40.8863126,-8226061.228873412,4995587.232648795
481201523,-73.8897587,40.8888189,-8225370.313321856,4995956.282496599
588152464,-73.87656820000002,40.6801604,-8223901.953578548,4965279.246666327
588152461,-73.8752407,40.6804109,-8223754.176954519,4965316.017568683
588152459,-73.87465379999998,40.6802171,-8223688.843545373,4965287.569648895
588152454,-73.8754405,40.68015020000001,-8223776.418588779,4965277.749410953
588152453,-73.87594109999998,40.6801979,-8223832.145125869,4965284.751283632
588152332,-73.990166,40.6636025,-8236547.602829782,4962849.018389512
1137081143,-73.864774,40.84168920000001,-8222589.029240233,4989018.825437901
588152257,-73.9767819,40.6522609,-8235057.691633058,4961184.742571277
588152229,-73.9827418,40.6569574,-8235721.144666235,4961873.876564651
588152228,-73.98375379999997,40.6577161,-8235833.799990918,4961985.2078404315
588152227,-73.9816721,40.6566176,-8235602.066206934,4961824.014885388
588152222,-73.9827723,40.65727310000001,-8235724.539910704,4961920.202078117
588152221,-73.9850571,40.6584966,-8235978.882683272,4962099.739359057
588152215,-73.9958208,40.6679771,-8237177.092286322,4963491.026459842
588152207,-73.9925002,40.6644615,-8236807.444785193,4962975.0802917415
588152204,-73.9962196,40.6684044,-8237221.486499249,4963553.738462031
588152199,-73.9935163,40.6657571,-8236920.556519788,4963165.218171432
588152198,-73.99442009999999,40.666154,-8237021.167075565,4963223.466613858
588152174,-73.9755873,40.6502868,-8234924.709369356,4960895.090401819
588152173,-73.99243309999999,40.6652841,-8236799.97524736,4963095.801861057
721845308,-73.934497,40.7649896,-8230350.558096811,4977739.238441315
588938289,-73.9864357,40.6997439,-8236132.347733278,4968154.326210349
588938282,-73.99457640000001,40.7143998,-8237038.566311979,4970306.531293708
588938271,-73.9952148,40.7155139,-8237109.632674901,4970470.155200907
2529590446,-73.9110691,40.897594,-8227742.576198458,4997248.5162342535
596799891,-73.9513747,40.7667433,-8232229.375066575,4977996.9953275835
596799866,-73.95175,40.766012,-8232271.153271468,4977889.508835663
488272019,-73.90051899999997,40.7394656,-8226568.144438637,4973988.518714041
2825283834,-73.8866776,40.8747371,-8225027.326838773,4993882.934651087
2148166693,-73.9735119,40.69589570000001,-8234693.676898165,4967589.300166423
2148166689,-73.9732793,40.6947455,-8234667.783984603,4967420.424178729
106064636,-73.88473359999998,40.7873851,-8224810.92174867,4981031.415640629
1764647101,-73.92995400000002,40.8625988,-8229844.83365014,4992096.093851858
721838975,-73.9115634,40.8822733,-8227797.601422758,4994992.479694503
721838971,-73.91499859999998,40.88214620000001,-8228180.006137527,4994973.7658774825
721838969,-73.90827259999998,40.8965015,-8227431.271242453,4997087.623785027
2318033748,-74.017984,40.7677068,-8239644.28842467,4978138.61238699
488264429,-73.9195279,40.7351277,-8228684.205507179,4973351.212864412
488264387,-73.92133829999999,40.7347665,-8228885.738313309,4973298.148768163
488264335,-73.92318309999997,40.7340841,-8229091.100509927,4973197.897784552
488264215,-73.9258673,40.73155300000001,-8229389.904287113,4972826.0643482655
721834116,-73.9167178,40.8818901,-8228371.386606099,4994936.058602378
721834115,-73.91609140000001,40.882482,-8228301.656077068,4995023.208125032
721834112,-73.9139345,40.8853819,-8228061.551067375,4995450.191682542
721834109,-73.91265729999998,40.8863642,-8227919.373813733,4995594.830549663
721834108,-73.910775,40.888466,-8227709.837136215,4995904.317524163
824069026,-73.8961302,40.6808988,-8226079.585457446,4965387.6368206935
824069024,-73.89684079999998,40.679634,-8226158.689087601,4965201.976845143
746211409,-74.04676529999998,40.7871541,-8242848.208085038,4980997.452575752
746211366,-74.04857790000001,40.7875328,-8243049.985794052,4981053.131480395
596788016,-73.9629623,40.7724554,-8233519.300798091,4978836.600630307
2882682137,-73.8706061,40.74026720000001,-8223238.255642489,4974106.290931921
1812608108,-74.01039420000002,40.7290792,-8238799.395753448,4972462.662285578
488257229,-73.90052759999998,40.7395826,-8226569.101786259,4974005.708432836
2632590691,-73.96646640000002,40.7023262,-8233909.37542578,4968533.500156433
2348688907,-73.9449984,40.7828883,-8231519.5685974285,4980370.289211026
274342024,-73.97450440000001,40.7245958,-8234804.161492777,4971804.083725578
274342021,-73.9741568,40.72445,-8234765.466837776,4971782.667520341
295575225,-74.0355332,40.7254312,-8241597.856432499,4971926.794491969
596776594,-73.9415079,40.8019333,-8231131.007914815,4983170.621077126
596776578,-73.94059200000002,40.8031913,-8231029.050393198,4983355.62271553
596776546,-73.94522420000001,40.79682800000001,-8231544.7045384515,4982419.871003068
596776497,-73.9433813,40.7993598,-8231339.553848866,4982792.172766299
596776442,-73.9424264,40.8006715,-8231233.254867109,4982985.064132522
596776413,-73.948981,40.7916669,-8231962.909601462,4981660.974050816
1657671821,-73.8831613,40.8666768,-8224635.894113297,4992696.36681466
596776349,-73.9470737,40.79428720000001,-8231750.589936673,4982046.260062168
1764626363,-73.91936059999998,40.863771,-8228665.581756367,4992268.635423845
596776325,-73.94615290000002,40.7955522,-8231648.0869495515,4982232.269704416
596776260,-73.9526675,40.7866018,-8232373.288904273,4980916.2504540775
488248771,-73.9232632,40.7341737,-8229100.017201138,4973211.060809338
596776231,-73.9512613,40.7885339,-8232216.751436317,4981200.321157
596776201,-73.9480228,40.7929833,-8231856.243265385,4981854.534148915
596776177,-73.95453640000002,40.7840339,-8232581.3339006165,4980538.712829853
596776173,-73.9536184,40.7852953,-8232479.142608068,4980724.164473179
596776166,-73.95172059999999,40.7879028,-8232267.880478437,4981107.531561863
596776156,-73.9554459,40.7827842,-8232682.578977493,4980354.984799562
488248660,-73.91952509999999,40.7352299,-8228683.893812602,4973366.227176494
596776127,-73.9591925,40.77763579999999,-8233099.648581699,4979598.115283099
596776120,-73.9582675,40.7789071,-8232996.678052715,4979785.004440006
596776103,-73.95636329999998,40.7815237,-8232784.703478345,4980169.672479893
596776089,-73.9606233,40.7756697,-8233258.924509124,4979309.093165479
488248607,-73.91855109999999,40.7353574,-8228575.46862857,4973384.9583711615
596776083,-73.96011870000002,40.77636320000001,-8233202.752694071,4979411.038599979
596776078,-73.96112159999998,40.7749849,-8233314.395011385,4979208.4276869465
596776041,-73.9620316,40.7737343,-8233415.69574801,4979024.592386483
596776032,-73.9671479,40.7667029,-8233985.239658753,4977991.057303727
596776017,-73.96577979999998,40.7685831,-8233832.943463399,4978267.414407792
596776009,-73.9648661,40.7698389,-8233731.2308446625,4978451.999792513
596775985,-73.9685157,40.764823,-8234137.502458261,4977714.752111352
596775963,-73.96760390000001,40.76607620000001,-8234036.001346557,4977898.944905879
596775951,-73.9713198,40.76096879999999,-8234449.653442395,4977148.291377257
596775946,-73.96987659999998,40.7629524,-8234288.997153281,4977439.821578144
596775941,-73.9703295,40.7623299,-8234339.4137506625,4977348.331656692
596775919,-73.97223050000002,40.759717,-8234551.032102661,4976964.318487656
596775914,-73.9731439,40.7584614,-8234652.71132555,4976779.7906049965
596775882,-73.97496590000002,40.7559569,-8234855.535437778,4976411.729907325
596775870,-73.97405390000002,40.7572106,-8234754.012062175,4976595.971614515
596775840,-73.9758767,40.75470479999999,-8234956.925229991,4976227.726801285
2329022427,-73.9092601,40.84608400000001,-8227541.199239612,4989665.528096766
277482762,-73.9292773,40.801049,-8229769.503750717,4983040.577906474
297929685,-74.04068670000002,40.7759439,-8242171.541428303,4979349.400807767
297929452,-74.03938199999997,40.7754695,-8242026.302888663,4979279.663693657
277482219,-73.92925890000002,40.7861928,-8229767.4554720875,4980856.117505697
277482205,-73.92345859999998,40.7926735,-8229121.769029639,4981808.9816018585
277482105,-73.9185497,40.7967602,-8228575.312781285,4982409.901192931
277482097,-73.9225574,40.7928749,-8229021.447904537,4981838.595144426
277482094,-73.92305520000002,40.7931349,-8229076.862747055,4981876.825272638
277481765,-73.9197759,40.7978098,-8228711.812740896,4982564.24322983
277481749,-73.9235589,40.7982836,-8229132.934374566,4982633.915577552
277481443,-73.9198762,40.7978876,-8228722.978085822,4982575.683695187
277481436,-73.926497,40.7997495,-8229460.002170466,4982849.4795005815
277481423,-73.9264398,40.7998412,-8229453.634695592,4982862.964351978
2522482082,-73.9124857,40.8908271,-8227900.2713891165,4996251.997768726
2522482072,-73.9088417,40.8932823,-8227494.623164664,4996613.54772657
2408448924,-73.9250435,40.8219255,-8229298.199290598,4986111.09159357
2408448918,-73.92034709999999,40.826182,-8228775.398434035,4986737.255818363
2408448915,-73.9208952,40.826332,-8228836.412646941,4986759.322717011
2408448912,-73.9234195,40.8253967,-8229117.416437549,4986621.729062987
2408448908,-73.92300259999998,40.82608070000001,-8229071.007341837,4986722.353334383
2408448905,-73.92723769999998,40.8185482,-8229542.456517296,4985614.2931110235
2837053797,-74.0183425,40.7672857,-8239684.19646212,4978076.718056853
2408448896,-73.926803,40.819458,-8229494.0659346515,4985748.12156942
2408448893,-73.92814150000002,40.8165145,-8229643.067073078,4985315.1494558565
2408448892,-73.9262241,40.8206024,-8229429.623081427,4985916.461489472
1258945661,-74.0003096,40.6899641,-8237676.783216593,4966718.435215167
1258945651,-73.9888505,40.69319960000001,-8236401.162039644,4967193.454862776
1258945452,-73.9906297,40.7038849,-8236599.221677665,4968762.380147837
1258945357,-73.9889519,40.6939002,-8236412.449836013,4967296.316428234
2408446206,-73.922663,40.826977,-8229033.203242765,4986854.210949948
2408446191,-73.921348,40.8296869,-8228886.8181123715,4987252.884015187
2408446187,-73.92207059999998,40.8276673,-8228967.257576417,4986955.764448654
2408446178,-73.9207549,40.8303877,-8228820.794522382,4987355.986443146
2408446176,-73.92098359999999,40.829565,-8228846.253289925,4987234.9500711225
2408446156,-73.9219679,40.8285797,-8228955.825064715,4987089.993815497
2408446151,-73.92157399999998,40.82854520000001,-8228911.97631729,4987084.918252357
274330409,-73.8513978,40.74846470000001,-8221099.997467482,4975310.7608306715
274330407,-73.85130240000002,40.7488457,-8221089.377588063,4975366.745292913
588115631,-73.9129308,40.8041558,-8227949.819694466,4983497.464581835
588115258,-73.8981288,40.8130409,-8226302.068591744,4984804.227358005
588115253,-73.9030132,40.8095153,-8226845.797512576,4984285.684077912
588114612,-73.9098719,40.8056597,-8227609.304504079,4983718.636121166
588114597,-73.9120953,40.8045704,-8227856.812259909,4983558.437364383
588114548,-73.9090077,40.8060294,-8227513.1022001365,4983773.006938577
2564942589,-73.9199045,40.6882683,-8228726.128427411,4966469.475699771
588114431,-73.8870946,40.8224193,-8225073.747066433,4986183.7313500205
588114035,-73.8869992,40.82237720000001,-8225063.127187013,4986177.53826748
588113997,-73.8884798,40.8213745,-8225227.94682508,4986030.038149735
588113982,-73.8902703,40.820012,-8225427.264373345,4985829.613967761
588113931,-73.8941969,40.81650120000001,-8225864.371485895,4985313.19314508
588113307,-73.8718648,40.8265639,-8223378.373485548,4986793.438240548
588113112,-73.93114720000001,40.811604,-8229977.660066553,4984592.885581628
488235603,-73.9047203,40.73781760000001,-8227035.831015307,4973746.396656332
274325171,-73.85129690000002,40.7533742,-8221088.765330864,4976032.1914786985
1545196739,-73.922354,40.880517,-8228998.80552011,4994733.890612475
2408438462,-73.91919200000002,40.8326023,-8228646.813290223,4987681.807871189
2408438458,-73.9197306,40.83248029999999,-8228706.769967962,4987663.8584259115
2408438456,-73.9197029,40.8318946,-8228703.686418069,4987577.686835833
2408438451,-73.92004190000002,40.8320116,-8228741.423725448,4987594.900495392
2408438450,-73.9202892,40.8308531,-8228768.9530355185,4987424.457179358
2408438449,-73.9191003,40.8330079,-8228636.6052929135,4987741.4826578265
100522731,-73.9760057,40.7540778,-8234971.2854443025,4976135.586942583
100522728,-73.9752226,40.75522539999999,-8234884.111151063,4976304.23146546
100522479,-73.9782887,40.751349,-8235225.4278417835,4975734.590289812
2327435589,-73.91747409999998,40.8463328,-8228455.577536986,4989702.140743191
2327435586,-73.91714549999998,40.8459628,-8228418.997952312,4989647.6927255485
2327435583,-73.91677059999998,40.8494457,-8228377.264275214,4990160.237198052
100521544,-73.9763253,40.7542058,-8235006.86315356,4976154.396922893
2357316925,-74.01008909999999,40.6684477,-8238765.432176804,4963560.093339811
2357316885,-73.96322459999998,40.6543436,-8233548.499900525,4961490.3384946715
1657650835,-73.89700570000002,40.8519444,-8226177.045671635,4990527.963138884
1657650820,-73.905849,40.8357457,-8227161.477324568,4988144.297016812
1422507548,-73.9625185,40.7208279,-8233469.897208076,4971250.641173779
2447752440,-73.8552579,40.7575917,-8221529.701833895,4976651.978137564
2447752439,-73.85500640000002,40.75709910000001,-8221501.704981962,4976579.58561561
2447752394,-73.8614016,40.7600181,-8222213.61538948,4977008.569838448
2529540863,-73.9114608,40.8956443,-8227786.180043002,4996961.385821569
2888151776,-73.862792,40.83791110000001,-8222368.39400948,4988462.905560101
1061531839,-73.97700379999998,40.7876214,-8235082.393428062,4981066.1580669
1061531815,-73.96846409999998,40.7990578,-8234131.758372536,4982747.762852052
1061531807,-73.971682,40.79461060000001,-8234489.973361962,4982093.8134943545
1061531790,-73.97312629999998,40.792701,-8234650.752102513,4981813.025153765
1398910682,-73.89016170000002,40.6898226,-8225415.175076646,4966697.661431545
1398910680,-73.8972687,40.6797375,-8226206.322697714,4965217.16947646
1398910675,-73.8974185,40.6800829,-8226222.998357435,4965267.870467037
1398910674,-73.896996,40.6802823,-8226175.965872574,4965297.140353647
1398910673,-73.8957353,40.6806153,-8226035.6253905315,4965346.021553068
1061531768,-73.974956,40.790184,-8234854.4333748175,4981442.936813668
1061531757,-73.981668,40.7794945,-8235601.609797021,4979871.357170776
1061531731,-73.9740374,40.791438,-8234752.175290575,4981627.317570355
1061531730,-73.970293,40.7965528,-8234335.350589248,4982379.403636343
1061531717,-73.96769350000002,40.8021615,-8234045.9755729325,4983204.179937514
1061531707,-73.98212240000002,40.77383250000001,-8235652.19337364,4979039.027433613
1061531695,-73.98073000000002,40.782439,-8235497.19211466,4980304.234895938
1061531654,-73.9677887,40.8013053,-8234056.573188454,4983078.268630167
1061531645,-73.9789382,40.785123,-8235297.729851054,4980698.832635422
1061531637,-73.9758906,40.7889211,-8234958.472570913,4981257.2509727385
1061531634,-73.98122590000001,40.7809783,-8235552.395450144,4980089.491626918
1061531631,-73.96938929999997,40.79779960000001,-8234234.751165418,4982562.743324058
1061531608,-73.9820207,40.77626400000001,-8235640.872181426,4979396.45600108
1061531603,-73.9764349,40.7882867,-8235019.063769752,4981163.975642472
1061531575,-73.96789799999998,40.800463,-8234068.740408798,4982954.403017885
1061531550,-73.9780038,40.7863907,-8235193.712918857,4980885.213573107
695054697,-74.01028000000002,40.8323033,-8238786.683067599,4987637.817076325
1061531527,-73.98209,40.7746427,-8235648.586622138,4979158.124736449
1061531509,-73.9820402,40.7705153,-8235643.042911495,4978551.422765502
1061531504,-73.9712265,40.795291,-8234439.267333903,4982193.8617314035
1061531491,-73.9818786,40.7782506,-8235625.053681782,4979688.494332816
1061531454,-73.9799051,40.7838162,-8235405.364666702,4980506.706826057
1061531447,-73.98204720000003,40.7713558,-8235643.822147933,4978674.96794978
695054599,-74.00914279999998,40.834353,-8238660.090542668,4987939.386048592
695054585,-74.00857409999998,40.834978,-8238596.783148253,4988031.343120194
695054584,-74.01017809999998,40.8309841,-8238775.3396114865,4987443.730292347
695054581,-74.0118089,40.83330170000001,-8238956.879437072,4987784.708853068
695054580,-74.0110579,40.8331719,-8238873.278499488,4987765.611619977
695054578,-74.010339,40.8329852,-8238793.250917558,4987738.142861061
2821304146,-74.0056907,40.712125,-8238275.804528503,4969972.448005451
2821304143,-74.00704820000001,40.7117816,-8238426.920737255,4969922.016343077
2821304138,-74.0076723,40.7125287,-8238496.395231457,4970031.735647622
2821304137,-74.00722540000002,40.71304470000001,-8238446.646551022,4970107.516263537
2821304136,-74.006753,40.713618,-8238394.059223571,4970191.712741236
2822090462,-73.92250990000002,40.835724,-8229016.160228725,4988141.104215783
2328996401,-73.9030764,40.8677098,-8226852.832904393,4992848.428094467
566076730,-73.8657918,40.8169955,-8222702.330217961,4985385.900507733
596747483,-74.0361313,40.7297135,-8241664.436619942,4972555.839883723
596747423,-74.0363566,40.7305591,-8241689.516901218,4972680.0584761
1398906469,-73.89747059999998,40.67873839999999,-8226228.798102902,4965070.513863115
1398906458,-73.890116,40.6900593,-8225410.087775918,4966732.4116654415
1398906450,-73.8966069,40.682001,-8226132.651458705,4965549.43161699
1398906448,-73.89735379999998,40.6786578,-8226215.795986379,4965058.682868511
494509169,-73.9863179,40.7001313,-8236119.2342972625,4968211.209441031
65903770,-73.9649903,40.8596537,-8233745.056725417,4991662.6043539
65903763,-73.96366579999999,40.8617664,-8233597.614059863,4991973.570877093
371038821,-73.96289920000002,40.7606527,-8233512.276538222,4977101.834882836
2808715495,-73.92022790000001,40.8452685,-8228762.129150736,4989545.522576647
2808715494,-73.9211661,40.8452479,-8228866.569096995,4989542.4911871655
440244570,-74.049583,40.759293,-8243161.873014247,4976902.005400966
440244541,-74.04138499999998,40.751927,-8242249.275828723,4975819.525908603
440244539,-74.04344040000002,40.7557604,-8242478.081910102,4976382.852902789
440244537,-74.042979,40.754052,-8242426.719097047,4976131.7955603115
440244536,-74.0431823,40.7548863,-8242449.350349528,4976254.399027822
440244529,-74.040497,40.751591,-8242150.4241209,4975770.151479798
440244527,-74.04368199999998,40.756591,-8242504.976699075,4976504.915774839
440244526,-74.039631,40.751254,-8242054.021441872,4975720.630353907
440244525,-74.040933,40.751756,-8242198.959418885,4975794.397819911
440244523,-74.03878,40.750922,-8241959.288555208,4975671.844208252
440244514,-74.0429077,40.736296,-8242418.782017355,4973522.85045101
440244427,-74.030332,40.758726,-8241018.861496986,4976818.676965146
440244426,-74.029785,40.758677,-8240957.969735523,4976811.475775661
440244416,-74.01503000000002,40.796269,-8239315.4506488675,4982337.671840114
440244404,-74.00147199999998,40.789963,-8237806.180992693,4981410.442639312
440244399,-74.012326,40.794193,-8239014.442745763,4982032.4087349465
440244356,-74.017614,40.794741,-8239603.100213076,4982112.987856599
440244346,-74.0449567,40.7587041,-8242646.8756539915,4976815.458473679
440244343,-74.04539799999998,40.758046,-8242696.0009452775,4976718.74256499
440244342,-74.04586,40.75737,-8242747.430550024,4976619.397027493
1398903719,-73.8879567,40.6909395,-8225169.7155994475,4966861.636051652
1398903707,-73.8900006,40.6885643,-8225397.241506677,4966512.9308493035
1398903700,-73.89050959999999,40.6910008,-8225453.9031274915,4966870.635723135
2408421467,-73.86597420000003,40.7711808,-8222722.634893085,4978649.244552377
2408421436,-73.8757268,40.7715164,-8223808.289358994,4978698.574738677
2408421319,-73.86408990000002,40.7698229,-8222512.875576583,4978449.647989909
2408421303,-73.8657401,40.7695422,-8222696.575000288,4978408.38864513
2408421292,-73.87261090000001,40.772022,-8223461.428957633,4978772.893868824
440243782,-74.04444000000002,40.759461,-8242589.356873099,4976926.695444376
440243781,-74.0434081,40.7609696,-8242474.486290547,4977148.40895171
440243780,-74.0438813,40.7603484,-8242527.162673592,4977057.112816148
440243779,-74.040562,40.76867100000001,-8242157.659887799,4978280.334389268
440243775,-74.04215450000002,40.7639982,-8242334.93617689,4977593.52657523
440243773,-74.042085,40.766542,-8242327.199472278,4977967.408130669
440243772,-74.0423703,40.7657174,-8242358.958923003,4977846.2088546585
440243768,-74.041724,40.767185,-8242287.013136103,4978061.916977359
2408421138,-73.8728782,40.7722573,-8223491.18465752,4978807.4812675975
440243756,-74.042879,40.761676,-8242415.587147969,4977252.227744708
440243754,-74.0423601,40.7623333,-8242357.823464195,4977348.83135835
440243748,-74.04207240000002,40.7632789,-8242325.796846697,4977487.808200814
440243739,-74.032186,40.7755,-8241225.247832917,4979284.147198874
440243737,-74.031865,40.775107,-8241189.514276371,4979226.376289277
440243734,-74.039738,40.7692065,-8242065.932627387,4978359.045225818
440243733,-74.038894,40.769757,-8241971.978977158,4978439.961508911
440243729,-74.0413195,40.767765,-8242241.984402077,4978147.166799254
440243727,-74.038137,40.770208,-8241887.710122627,4978506.253095995
440243718,-74.03635600000001,40.771067,-8241689.4501095265,4978632.5170308715
440243703,-74.02245,40.782554,-8240141.4412705535,4980321.141700118
440243702,-74.023138,40.782873,-8240218.02908022,4980368.039857981
440243697,-74.020149,40.775159,-8239885.295122238,4979234.020257698
440243695,-74.028088,40.769426,-8240769.060559645,4978391.308767877
440243694,-74.015141,40.77936,-8239327.807112345,4979851.584474344
440243693,-74.0286999,40.7684948,-8240837.176956062,4978254.435649522
440243692,-74.028334,40.769071,-8240796.445154381,4978339.128604989
440243689,-74.028238,40.761959,-8240785.758483265,4977293.82023776
440243679,-74.020549,40.774631,-8239929.822918557,4979156.404856401
440243676,-74.01799100000002,40.777517,-8239645.0676611075,4979580.651112931
440243674,-74.0268945,40.7693429,-8240636.200747384,4978379.09417518
440243672,-74.022724,40.77095300000001,-8240171.94281103,4978615.760139987
440243671,-74.026445,40.768795,-8240586.162636273,4978298.56055829
440243670,-74.022314,40.771514,-8240126.301819804,4978698.221959344
440243669,-74.02160699999997,40.772823,-8240047.598939814,4978890.635578812
440243668,-74.021963,40.772117,-8240087.2286785375,4978786.858167226
440243666,-74.02125720000002,40.7734483,-8240008.659381935,4978982.551535741
440243663,-74.01588000000002,40.778877,-8239410.072216042,4979780.579507909
440243661,-74.0291,40.767847,-8240881.715884329,4978159.219420313
440243660,-74.02947059999998,40.7672529,-8240922.9708876135,4978071.897047364
440243659,-74.02983499999998,40.7666418,-8240963.535710061,4977982.076784405
440243656,-74.03025699999998,40.765948,-8241010.512535176,4977880.102170386
440243654,-74.030631,40.765335,-8241052.146024733,4977790.004413386
440243652,-74.03107270000002,40.7647369,-8241101.315843818,4977702.09743547
440243651,-74.019175,40.776397,-8239776.869938206,4979416.00727272
440243649,-74.0186906,40.7770434,-8239722.946776865,4979511.029950358
440243646,-74.017257,40.777982,-8239563.359154864,4979649.008522779
440243645,-74.016575,40.778422,-8239487.439262142,4979713.691243667
440243642,-74.02550500000002,40.767647,-8240481.522314928,4978129.822809682
440243637,-74.024896,40.768219,-8240413.728745032,4978213.89735141
440243635,-74.02363829999999,40.7697979,-8240273.722221462,4978445.973299479
440243634,-74.02318740000003,40.7703903,-8240223.528263065,4978533.049135715
440243609,-74.01443,40.780096,-8239248.658954391,4979959.78351123
440243599,-74.01386600000002,40.780685,-8239185.874761584,4980046.373006261
440243598,-74.012987,40.780278,-8239088.024929175,4979986.539436213
440243586,-74.015659,40.796557,-8239385.470608576,4982380.021232977
440243584,-74.008551,40.7958594,-8238594.211668017,4982277.44190893
1398902768,-73.8823054,40.6920702,-8224540.615761126,4967027.639480712
1398902755,-73.884656,40.69157050000001,-8224802.283356186,4966954.275806641
1398902754,-73.882689,40.6923211,-8224583.317917795,4967064.475681436
371037408,-73.9618167,40.7599605,-8233391.773189438,4977000.104602733
371037281,-73.96285909999997,40.7599876,-8233507.8126266375,4977004.08737765
371037077,-73.960714,40.7595222,-8233269.021186938,4976935.689689983
2564917885,-73.9158176,40.6857227,-8228271.176800488,4966095.769381248
371034162,-73.9622034,40.7618045,-8233434.820436528,4977271.113360066
371034158,-73.9617734,40.7600748,-8233386.953055485,4977016.902812023
371034153,-73.9636821,40.7601311,-8233599.428567564,4977025.177006219
371034152,-73.9617949,40.75999760000001,-8233389.346424539,4977005.557036703
371034141,-73.9488016,40.7544194,-8231942.938884812,4976185.786158173
371034137,-73.94884,40.7543732,-8231947.213553263,4976178.996904922
2858253818,-73.859965,40.8400223,-8222053.693809007,4988773.549346291
470908535,-73.8804358,40.8693436,-8224332.4928411385,4993088.934117312
358448394,-73.99804820000001,40.7510239,-8237425.045320115,4975686.818002352
739080974,-74.0251804,40.7491618,-8240445.388008215,4975413.193537721
358447541,-74.0009006,40.748801,-8237742.573035653,4975360.177020499
1844015654,-74.0239071,40.7493779,-8240303.644900587,4975444.9477480035
598308332,-74.0024862,40.6595435,-8237919.081220255,4962253.364841595
